station_id,stationame,month_beginning,avg_weekday_rides,avg_saturday_rides,avg_sunday-holiday_rides,monthtotal,route
40080,Sheridan,4/1/2025,"2,489.60","2,080.80","1,384.50","68,632",Red
41420,Addison-North Main,4/1/2025,"5,924.40","9,128","6,553","193,061",Red
41320,Belmont-North Main,4/1/2025,"7,002.90","6,705.30","4,570","199,165","Red, Purple, Brown"
41220,Fullerton,4/1/2025,"9,220","6,474.50","4,516","246,802","Red, Purple, Brown"
40650,North/Clybourn,4/1/2025,"3,109.10","3,144.30","2,317.50","90,248",Red
40630,Clark/Division,4/1/2025,"4,742.10","4,559","3,113.80","135,018",Red
41450,Chicago/State,4/1/2025,"7,217.40","6,638.80","4,809.50","204,576",Red
40330,Grand/State,4/1/2025,"5,708.50","7,512.80","5,338.80","176,993",Red
41660,Lake/State,4/1/2025,"10,060.40","9,651.30","5,950.30","283,735",Red
41090,Monroe/State,4/1/2025,"3,993","2,982.30","1,773.80","106,870",Red
40560,Jackson/State,4/1/2025,"4,806.90","2,818.30","1,761.80","124,072",Red
41490,Harrison,4/1/2025,"2,348","2,228.50","1,633.50","67,105",Red
41400,Roosevelt,4/1/2025,"6,636.90","6,060.50","5,353.30","191,666","Red, Orange, Green"
41000,Cermak-Chinatown,4/1/2025,"3,738.30","6,079.50","4,341.30","123,926",Red
40190,Sox-35th-Dan Ryan,4/1/2025,"3,012.20","3,184","2,119.30","87,482",Red
41230,47th-Dan Ryan,4/1/2025,"1,983.30","1,487.80","1,206.80","54,411",Red
41170,Garfield-Dan Ryan,4/1/2025,"2,203.90","1,827.50","1,291.50","60,961",Red
40910,63rd-Dan Ryan,4/1/2025,"1,733.80","1,338.30","1,145","48,077",Red
40990,69th,4/1/2025,"2,693.60","2,136.50","1,718.80","74,681",Red
40240,79th,4/1/2025,"3,849.70","2,917.50","2,452.80","106,174",Red
41430,87th,4/1/2025,"2,122.40","1,566.50","1,259","57,995",Red
40450,95th/Dan Ryan,4/1/2025,"5,657.90","3,745.80","3,093.80","151,832",Red
41050,Linden,4/1/2025,535.3,423.3,321.8,"14,756",Purple
41250,Central-Evanston,4/1/2025,425.5,254.8,217.3,"11,249",Purple
40400,Noyes,4/1/2025,560.1,484,311.5,"15,504",Purple
40520,Foster,4/1/2025,431.8,448.5,275,"12,394",Purple
40050,Davis,4/1/2025,"1,885.70","1,542.50","1,133","52,188",Purple
40690,Dempster,4/1/2025,446.4,464.8,340.5,"13,041",Purple
40270,Main,4/1/2025,642,563.5,358.8,"17,813",Purple
40840,South Boulevard,4/1/2025,394.7,261,195.8,"10,511",Purple
40140,Dempster-Skokie,4/1/2025,886.1,732.5,544.3,"24,601",Yellow
41680,Oakton-Skokie,4/1/2025,473.2,253.5,196.3,"12,209",Yellow
40890,O'Hare Airport,4/1/2025,"8,875.80","7,094.30","8,200","256,445",Blue
40820,Rosemont,4/1/2025,"3,814.40","2,799","2,235.30","104,053",Blue
40230,Cumberland,4/1/2025,"2,222.50","1,271",947.3,"57,769",Blue
40750,Harlem-O'Hare,4/1/2025,"1,641.60",854.8,643.5,"42,108",Blue
41280,Jefferson Park,4/1/2025,"4,605.50","2,987.80","2,251","122,277",Blue
41330,Montrose-O'Hare,4/1/2025,"1,730.80","1,008.30",733.5,"45,045",Blue
40550,Irving Park-O'Hare,4/1/2025,"2,773","1,774.50","1,333.50","73,437",Blue
41240,Addison-O'Hare,4/1/2025,"1,889","1,157",818.8,"49,460",Blue
40060,Belmont-O'Hare,4/1/2025,"3,506.80","2,227.80","1,629.50","92,579",Blue
41020,Logan Square,4/1/2025,"4,627.70","3,504.30","2,342.30","125,196",Blue
40570,California/Milwaukee,4/1/2025,"3,445.80","2,647.30","1,740.30","93,357",Blue
40670,Western/Milwaukee,4/1/2025,"3,375.90","2,400.50","1,653.80","90,486",Blue
40590,Damen/Milwaukee,4/1/2025,"3,976.70","3,935.30","2,578","113,541",Blue
40320,Division/Milwaukee,4/1/2025,"3,995.20","2,965.30","1,983.30","107,688",Blue
41410,Chicago/Milwaukee,4/1/2025,"2,777.10","2,016.30","1,452.50","74,971",Blue
40490,Grand/Milwaukee,4/1/2025,"2,379.10","1,837.80","1,465.80","65,555",Blue
40370,Washington/Dearborn,4/1/2025,"7,486","5,509.50","3,752.30","201,740",Blue
40790,Monroe/Dearborn,4/1/2025,"4,097","1,611","1,222.80","101,469",Blue
40070,Jackson/Dearborn,4/1/2025,"4,371","2,502.30","2,009","114,206",Blue
41340,LaSalle,4/1/2025,"1,908.90",968.8,700.8,"48,674",Blue
40430,Clinton-Forest Park,4/1/2025,"2,195.10",979.8,877,"55,720",Blue
40350,UIC-Halsted,4/1/2025,"4,569.30","2,047.30","1,437.80","114,465",Blue
40470,Racine,4/1/2025,809.5,270.8,184.3,"19,629",Blue
40810,Medical Center,4/1/2025,"1,479.90",644.5,509.5,"37,173",Blue
40220,Western-Forest Park,4/1/2025,596,461.3,318,"16,229",Blue
40250,Kedzie-Homan-Forest Park,4/1/2025,842.8,559.3,452,"22,586",Blue
40920,Pulaski-Forest Park,4/1/2025,645.2,467.5,379.3,"17,582",Blue
40970,Cicero-Forest Park,4/1/2025,589.5,378.8,295.5,"15,667",Blue
40010,Austin-Forest Park,4/1/2025,744.9,351,253.3,"18,805",Blue
40180,Oak Park-Forest Park,4/1/2025,637.6,302,193.5,"16,010",Blue
40980,Harlem-Forest Park,4/1/2025,390.1,217.3,159.5,"10,089",Blue
40390,Forest Park,4/1/2025,"1,217.30",673.5,502.8,"31,486",Blue
41030,Polk,4/1/2025,"2,556.20",729.8,542.5,"61,325",Pink
40830,18th,4/1/2025,"1,375.30","1,211.80",864.8,"38,562",Pink
40210,Damen-Cermak,4/1/2025,"1,211",833.8,635,"32,517",Pink
40740,Western-Cermak,4/1/2025,866,632,459.3,"23,416",Pink
40440,California-Cermak,4/1/2025,"1,029.20",693.3,503.8,"27,431",Pink
41040,Kedzie-Cermak,4/1/2025,847.4,580.3,443.5,"22,737",Pink
40780,Central Park,4/1/2025,784,501.5,367.3,"20,724",Pink
40150,Pulaski-Cermak,4/1/2025,765,506.8,398.3,"20,451",Pink
40600,Kostner,4/1/2025,312.4,181.8,148.3,"8,193",Pink
40420,Cicero-Cermak,4/1/2025,825.2,660.8,489,"22,753",Pink
40580,54th/Cermak,4/1/2025,"1,651.40",991,780.3,"43,415",Pink
40020,Harlem-Lake,4/1/2025,"2,150.30","1,637","1,180.30","58,576",Green
41350,Oak Park-Lake,4/1/2025,849.6,597.5,373,"22,574",Green
40610,Ridgeland,4/1/2025,772.2,424.5,252.3,"19,695",Green
41260,Austin-Lake,4/1/2025,990,654,442.3,"26,165",Green
40280,Central-Lake,4/1/2025,"1,218.10",883.5,662.3,"32,981",Green
40700,Laramie,4/1/2025,655.9,431.5,341.3,"17,521",Green
40480,Cicero-Lake,4/1/2025,752.5,568.8,442.8,"20,600",Green
40030,Pulaski-Lake,4/1/2025,940.1,671.5,530.3,"25,489",Green
41670,Conservatory,4/1/2025,546,553.5,463.3,"16,078",Green
41070,Kedzie-Lake,4/1/2025,778.9,461.8,350.8,"20,386",Green
41360,California-Lake,4/1/2025,775.4,435,351.3,"20,204",Green
41710,Damen-Lake,4/1/2025,913.1,709.3,552.5,"25,135",Green
40170,Ashland-Lake,4/1/2025,"1,759.80","1,169.80",820.5,"46,677","Green, Pink"
41510,Morgan-Lake,4/1/2025,"3,741.30","3,325.80","2,452.80","105,423",Green
41160,Clinton-Lake,4/1/2025,"2,962","1,388","1,046.30","74,900","Green, Pink"
41690,Cermak-McCormick Place,4/1/2025,"1,589.40","1,830","1,404","47,903",Green
41120,35-Bronzeville-IIT,4/1/2025,"1,312.50",932.8,605.5,"35,027",Green
40300,Indiana,4/1/2025,525.5,318.3,261.5,"13,881",Green
41270,43rd,4/1/2025,667.2,406.8,310.8,"17,549",Green
41080,47th-South Elevated,4/1/2025,695.2,504.3,370.8,"18,795",Green
40130,51st,4/1/2025,625,457,374.3,"17,074",Green
40510,Garfield-South Elevated,4/1/2025,837.6,660,544,"23,244",Green
41140,King Drive,4/1/2025,335.9,239,198,"9,138",Green
40720,East 63rd-Cottage Grove,4/1/2025,717.6,554.8,452,"19,815",Green
40940,Halsted/63rd,4/1/2025,381.7,214.5,168.8,"9,930",Green
40290,Ashland/63rd,4/1/2025,710,419.8,346.3,"18,684",Green
41290,Kimball,4/1/2025,"2,652.90","2,050.30","1,543.50","72,738",Brown
41180,Kedzie-Brown,4/1/2025,"1,314.50","1,132.50",835.5,"36,791",Brown
40870,Francisco,4/1/2025,954,693.3,444.5,"25,539",Brown
41010,Rockwell,4/1/2025,"1,032.10",748.8,475,"27,602",Brown
41480,Western-Brown,4/1/2025,"2,062.50","1,787","1,097.30","56,911",Brown
40090,Damen-Brown,4/1/2025,"1,621.30","1,261",800.3,"43,914",Brown
41500,Montrose-Brown,4/1/2025,"1,424","1,170.30",729.8,"38,927",Brown
41460,Irving Park-Brown,4/1/2025,"1,710.40","1,152.80",713.3,"45,093",Brown
41440,Addison-Brown,4/1/2025,"1,341.20",824.8,556.8,"35,032",Brown
41310,Paulina,4/1/2025,"1,674.80","1,190.50",739.3,"44,565",Brown
40360,Southport,4/1/2025,"2,227.50","2,141","1,392","63,137",Brown
41210,Wellington,4/1/2025,"1,950.70","1,129.50",727.3,"50,342",Brown
40530,Diversey,4/1/2025,"3,358","2,071.50","1,336.30","87,508",Brown
40660,Armitage,4/1/2025,"2,901.40","2,186.50","1,303.80","77,791",Brown
40800,Sedgwick,4/1/2025,"2,534.60","1,923","1,191","68,217",Brown
40710,Chicago/Franklin,4/1/2025,"4,235.10","2,750.30","1,899","111,769",Brown
40460,Merchandise Mart,4/1/2025,"4,618.40","1,940.50","1,203","114,179","Brown, Purple"
40930,Midway Airport,4/1/2025,"5,388.90","2,870.30","2,309.80","139,275",Orange
40960,Pulaski-Orange,4/1/2025,"3,445.80","1,576.80","1,139.30","86,672",Orange
41150,Kedzie-Midway,4/1/2025,"2,372.40","1,284.80",993.3,"61,304",Orange
40310,Western-Orange,4/1/2025,"2,550","1,419.50","1,017","65,847",Orange
40120,35th/Archer,4/1/2025,"1,889.40","1,036.30",751.8,"48,718",Orange
41060,Ashland-Orange,4/1/2025,"1,200.50",750.5,533,"31,545",Orange
41130,Halsted-Orange,4/1/2025,"1,869.10",999.3,721.8,"48,004",Orange
40730,Washington/Wells,4/1/2025,"5,306.80","1,342.50",783.5,"125,254",Orange
40040,Quincy/Wells,4/1/2025,"5,353.70","1,340.30","1,151","127,746",Orange
40160,LaSalle/Van Buren,4/1/2025,"2,027.90",576,386.3,"48,462",Orange
40850,Library,4/1/2025,"2,611.40","1,563","1,104","68,119","Orange, Brown, Pink, Purple"
40680,Adams/Wabash,4/1/2025,"5,102.80","2,755","1,880.50","130,804",Orange
41700,Washington/Wabash,4/1/2025,"6,826.70","5,130","3,409","184,343","Orange, Brown, Purple, Pink"
40260,State/Lake,4/1/2025,"8,082.30","6,550.50","4,732.80","222,943",Orange
40380,Clark/Lake,4/1/2025,"10,421.70","6,088.30","4,403.80","271,245","Orange, Blue, Brown, Green, Purple, Pink"
40900,Howard,5/1/2025,"3,313","2,594.40","2,134.40","93,217","Red, Purple, Yellow"
41190,Jarvis,5/1/2025,"1,040.80",910,697.2,"29,893",Red
40100,Morse,5/1/2025,"2,596.20","2,148","1,671.80","73,620",Red
41300,Loyola,5/1/2025,"2,767.10","2,423.40","1,790","79,176",Red
40760,Granville,5/1/2025,"2,085.50","1,781.80","1,331.80","59,364",Red
40880,Thorndale,5/1/2025,"1,940.60","1,510.20","1,122.40","53,915",Red
41380,Bryn Mawr,5/1/2025,"1,574.50","1,271.20",933,"44,086",Red
40340,Berwyn,5/1/2025,0,0,0,0,Red
41200,Argyle,5/1/2025,"2,912.20","2,589.20","1,982.80","84,017",Red
40770,Lawrence,5/1/2025,0,0,0,0,Red
40540,Wilson,5/1/2025,"5,530.20","4,473.60","3,163.20","154,319","Red, Purple"
40080,Sheridan,5/1/2025,"2,654.90","2,195","1,537.60","74,415",Red
41420,Addison-North Main,5/1/2025,"6,955.70","7,316.40","6,124.80","213,276",Red
41320,Belmont-North Main,5/1/2025,"7,223.30","6,977.80","5,127.20","212,215","Red, Purple, Brown"
41220,Fullerton,5/1/2025,"9,250.80","6,768.60","4,620.60","251,213","Red, Purple, Brown"
40650,North/Clybourn,5/1/2025,"3,244.30","3,192.40","2,266.80","95,426",Red
40630,Clark/Division,5/1/2025,"5,112.80","4,926","3,409.20","149,044",Red
41450,Chicago/State,5/1/2025,"6,979","6,595","5,065.20","204,860",Red
40330,Grand/State,5/1/2025,"6,116.30","7,362.20","5,932.20","194,915",Red
41660,Lake/State,5/1/2025,"10,401.80","8,761.60","6,730.60","295,899",Red
41090,Monroe/State,5/1/2025,"4,069","2,707.40","2,153","109,752",Red
40560,Jackson/State,5/1/2025,"4,626.30","2,886.20","2,138.80","122,277",Red
41490,Harrison,5/1/2025,"2,470.80","2,753","2,012.40","75,713",Red
41400,Roosevelt,5/1/2025,"7,154.20","8,445.60","6,271.60","223,825","Red, Orange, Green"
41000,Cermak-Chinatown,5/1/2025,"4,298.80","6,457.40","5,099.20","148,057",Red
40190,Sox-35th-Dan Ryan,5/1/2025,"3,146.20","3,992","2,984.80","100,954",Red
41230,47th-Dan Ryan,5/1/2025,"2,072.40","1,594.80","1,265","57,820",Red
41170,Garfield-Dan Ryan,5/1/2025,"2,347.40","1,916.40","1,321.40","65,484",Red
40910,63rd-Dan Ryan,5/1/2025,"1,887.60","1,478","1,189.80","52,979",Red
40990,69th,5/1/2025,"2,894.30","2,336.80","1,752.80","81,229",Red
40240,79th,5/1/2025,"4,068.50","3,183.20","2,659.40","114,652",Red
41430,87th,5/1/2025,"2,354.50","1,770.80","1,388.80","65,242",Red
40450,95th/Dan Ryan,5/1/2025,"5,789.80","4,094.60","3,287","158,494",Red
41050,Linden,5/1/2025,617.2,460.8,376.6,"17,148",Purple
41250,Central-Evanston,5/1/2025,436.6,274.8,221,"11,647",Purple
40400,Noyes,5/1/2025,623.2,456,319,"16,963",Purple
40520,Foster,5/1/2025,520.1,521.8,308,"15,071",Purple
40050,Davis,5/1/2025,"1,979.60","1,589.60","1,230.20","55,671",Purple
40690,Dempster,5/1/2025,460,439.8,333.4,"13,527",Purple
40270,Main,5/1/2025,669.9,556,380.8,"18,751",Purple
40840,South Boulevard,5/1/2025,409.4,288.8,213.4,"11,109",Purple
40140,Dempster-Skokie,5/1/2025,948,717,675.2,"26,868",Yellow
41680,Oakton-Skokie,5/1/2025,457.9,288,223.6,"12,173",Yellow
40890,O'Hare Airport,5/1/2025,"9,928.60","8,776.20","9,525.60","300,009",Blue
40820,Rosemont,5/1/2025,"3,956.40","3,479.80","2,626.20","113,615",Blue
40230,Cumberland,5/1/2025,"2,304.60","1,671.40","1,179.60","62,651",Blue
40750,Harlem-O'Hare,5/1/2025,"1,647",955.8,683.8,"42,785",Blue
41280,Jefferson Park,5/1/2025,"4,708.50","3,218.60","2,443.40","127,188",Blue
41330,Montrose-O'Hare,5/1/2025,"1,766.30","1,173",799.6,"46,955",Blue
40550,Irving Park-O'Hare,5/1/2025,"2,843.10","1,943.80","1,477","76,809",Blue
41240,Addison-O'Hare,5/1/2025,"1,893.10","1,154",851.8,"49,784",Blue
40060,Belmont-O'Hare,5/1/2025,"3,493.90","2,384.40","1,833.20","94,459",Blue
41020,Logan Square,5/1/2025,"4,682","3,574.40","2,802.40","130,207",Blue
40570,California/Milwaukee,5/1/2025,"3,591.20","2,790.60","1,981","99,274",Blue
40670,Western/Milwaukee,5/1/2025,"3,587.80","2,476.60","1,823.40","96,843",Blue
40590,Damen/Milwaukee,5/1/2025,"4,226.90","4,073.20","3,052.40","124,393",Blue
40320,Division/Milwaukee,5/1/2025,"4,143.60","3,187.80","2,184.20","113,875",Blue
41410,Chicago/Milwaukee,5/1/2025,"2,901.70","1,934.40","1,566.40","78,440",Blue
40490,Grand/Milwaukee,5/1/2025,"2,598","1,993.60","1,583.80","72,445",Blue
40370,Washington/Dearborn,5/1/2025,"7,536.80","5,112","4,242.60","205,046",Blue
40790,Monroe/Dearborn,5/1/2025,"4,106.10","1,378.20","1,335.80","99,799",Blue
40070,Jackson/Dearborn,5/1/2025,"4,239.90","2,746.40","2,284.20","114,191",Blue
41340,LaSalle,5/1/2025,"1,735.30","1,109.40",841.8,"46,198",Blue
40430,Clinton-Forest Park,5/1/2025,"2,094","1,053.80",953.8,"54,013",Blue
40350,UIC-Halsted,5/1/2025,"2,546.30","1,542.40","1,133.80","66,854",Blue
40470,Racine,5/1/2025,932.7,391,291.8,"23,000",Blue
40810,Medical Center,5/1/2025,"1,413.20",612.2,471.6,"35,096",Blue
40220,Western-Forest Park,5/1/2025,618.6,458.8,354,"17,055",Blue
40250,Kedzie-Homan-Forest Park,5/1/2025,858.2,592.8,486.4,"23,419",Blue
40920,Pulaski-Forest Park,5/1/2025,657.2,506.8,418.4,"18,427",Blue
40970,Cicero-Forest Park,5/1/2025,611.1,411.8,315.6,"16,471",Blue
40010,Austin-Forest Park,5/1/2025,707,338.4,284.6,"17,962",Blue
40180,Oak Park-Forest Park,5/1/2025,595.4,280.8,209.4,"14,954",Blue
40980,Harlem-Forest Park,5/1/2025,400.7,235.8,168,"10,434",Blue
40390,Forest Park,5/1/2025,"1,207.70",687.4,547.8,"31,538",Blue
41030,Polk,5/1/2025,"2,355.20",659,489.2,"55,201",Pink
40830,18th,5/1/2025,"1,381.20","1,176.20",879,"39,281",Pink
40210,Damen-Cermak,5/1/2025,"1,250",899.2,691.4,"34,202",Pink
40740,Western-Cermak,5/1/2025,898.5,674.6,458.2,"24,533",Pink
40440,California-Cermak,5/1/2025,"1,036.50",739,538.2,"28,153",Pink
41040,Kedzie-Cermak,5/1/2025,825.5,621.4,452.4,"22,704",Pink
40780,Central Park,5/1/2025,791.8,527,382.4,"21,174",Pink
40150,Pulaski-Cermak,5/1/2025,771.8,549,415.4,"21,030",Pink
40600,Kostner,5/1/2025,305.7,196.6,159.6,"8,201",Pink
40420,Cicero-Cermak,5/1/2025,851.9,685.6,528.8,"23,962",Pink
40580,54th/Cermak,5/1/2025,"1,677.70","1,120.40",858.6,"45,126",Pink
40020,Harlem-Lake,5/1/2025,"2,208.90","1,670.40","1,236.40","60,920",Green
41350,Oak Park-Lake,5/1/2025,904.7,617.6,429,"24,232",Green
40610,Ridgeland,5/1/2025,822.2,388.8,265.2,"20,536",Green
41260,Austin-Lake,5/1/2025,"1,049.90",695.4,503.4,"28,042",Green
40280,Central-Lake,5/1/2025,"1,270.20",898.8,692.8,"34,633",Green
40700,Laramie,5/1/2025,677.3,459.8,349.2,"18,269",Green
40480,Cicero-Lake,5/1/2025,788.2,651.4,452.2,"22,070",Green
40030,Pulaski-Lake,5/1/2025,955.5,742,559.4,"26,572",Green
41670,Conservatory,5/1/2025,590.5,588.2,483.4,"17,758",Green
41070,Kedzie-Lake,5/1/2025,806.1,514.2,393,"21,464",Green
41360,California-Lake,5/1/2025,819.5,477,356,"21,374",Green
41710,Damen-Lake,5/1/2025,815.9,585.6,435.4,"22,239",Green
40170,Ashland-Lake,5/1/2025,"1,823","1,293",904.2,"49,270","Green, Pink"
41510,Morgan-Lake,5/1/2025,"3,945.60","3,630","2,628.40","114,150",Green
41160,Clinton-Lake,5/1/2025,"2,929.10","1,432.60","1,044.80","73,899","Green, Pink"
41690,Cermak-McCormick Place,5/1/2025,"1,553.30","1,416.60","1,043.80","44,922",Green
41120,35-Bronzeville-IIT,5/1/2025,"1,142.20",772.6,577,"30,734",Green
40300,Indiana,5/1/2025,537.1,332.4,285.6,"14,369",Green
41270,43rd,5/1/2025,692.1,424,339.6,"18,352",Green
41080,47th-South Elevated,5/1/2025,720.8,560.4,398.2,"19,929",Green
40130,51st,5/1/2025,648,494.4,383.2,"17,997",Green
40510,Garfield-South Elevated,5/1/2025,866.1,681.8,527.6,"24,235",Green
41140,King Drive,5/1/2025,349.5,263.4,203.4,"9,674",Green
40720,East 63rd-Cottage Grove,5/1/2025,753.1,593.6,446,"21,014",Green
40940,Halsted/63rd,5/1/2025,372,239.2,198.4,"10,000",Green
40290,Ashland/63rd,5/1/2025,720.2,439.2,404.2,"19,342",Green
41290,Kimball,5/1/2025,"2,730.90","2,070.60","1,618","75,791",Brown
41180,Kedzie-Brown,5/1/2025,"1,384.40","1,090.60",872,"38,885",Brown
40870,Francisco,5/1/2025,978.1,678.6,782.6,"27,847",Brown
41010,Rockwell,5/1/2025,"1,060.50",731.8,562,"28,739",Brown
41480,Western-Brown,5/1/2025,"2,126.60","1,841.20","1,241","60,070",Brown
40090,Damen-Brown,5/1/2025,"1,756.60","1,179.80",871,"47,143",Brown
41500,Montrose-Brown,5/1/2025,"1,448.60","1,141.20",811,"40,182",Brown
41460,Irving Park-Brown,5/1/2025,"1,759.30","1,383.80",941.8,"48,573",Brown
41440,Addison-Brown,5/1/2025,"1,381.10",829.6,578.4,"36,043",Brown
41310,Paulina,5/1/2025,"1,763.10","1,301.20",885.6,"47,960",Brown
40360,Southport,5/1/2025,"2,340","2,176.20","1,539.60","67,718",Brown
41210,Wellington,5/1/2025,"1,984.90","1,139.20",745.6,"51,106",Brown
40530,Diversey,5/1/2025,"3,393","2,253.40","1,475","89,896",Brown
40660,Armitage,5/1/2025,"3,081.40","2,563","1,629.40","85,672",Brown
40800,Sedgwick,5/1/2025,"2,682.40","2,138.20","1,365.40","73,848",Brown
40710,Chicago/Franklin,5/1/2025,"4,400.10","2,853.20","1,987.60","116,607",Brown
40460,Merchandise Mart,5/1/2025,"4,590","1,825.40","1,267.40","111,854","Brown, Purple"
40930,Midway Airport,5/1/2025,"5,504.20","3,472.80","2,768","146,792",Orange
40960,Pulaski-Orange,5/1/2025,"3,461","1,790.20","1,347.60","88,369",Orange
41150,Kedzie-Midway,5/1/2025,"2,423.60","1,483","1,103","63,825",Orange
40310,Western-Orange,5/1/2025,"2,613.90","1,520.80","1,219","68,591",Orange
40120,35th/Archer,5/1/2025,"1,901.40","1,118.20",859.4,"49,817",Orange
41060,Ashland-Orange,5/1/2025,"1,259.50",809.6,603.4,"33,514",Orange
41130,Halsted-Orange,5/1/2025,"1,611.60","1,059.20",801.6,"43,148",Orange
40730,Washington/Wells,5/1/2025,"5,232.80","1,046.20",798.2,"119,110",Orange
40040,Quincy/Wells,5/1/2025,"5,285.80","1,385.80","1,264.60","124,253",Orange
40160,LaSalle/Van Buren,5/1/2025,"2,017.70",581.2,397.2,"47,264",Orange
40850,Library,5/1/2025,"2,518.50","1,793.20","1,346.60","68,587","Orange, Brown, Pink, Purple"
40680,Adams/Wabash,5/1/2025,"4,968","2,806.60","2,274.20","129,733",Orange
41700,Washington/Wabash,5/1/2025,"7,181.80","5,124.60","3,813.60","195,509","Orange, Brown, Purple, Pink"
40260,State/Lake,5/1/2025,"7,992.70","6,419.20","4,981.60","224,851",Orange
40380,Clark/Lake,5/1/2025,"10,728","5,761.80","4,991.20","279,052","Orange, Blue, Brown, Green, Purple, Pink"
40900,Howard,6/1/2025,"3,314.90","2,829","2,341.60","92,637","Red, Purple, Yellow"
41190,Jarvis,6/1/2025,"1,037.40","1,061.50",820.2,"30,132",Red
40100,Morse,6/1/2025,"2,524.60","2,473.50","2,017.20","72,997",Red
41300,Loyola,6/1/2025,"2,770.20","2,633.80","2,008.80","78,753",Red
40760,Granville,6/1/2025,"2,043","1,998","1,520.40","58,497",Red
40880,Thorndale,6/1/2025,"1,861.20","1,850.80","1,380.20","53,389",Red
41380,Bryn Mawr,6/1/2025,"1,526.70","1,606","1,234.80","44,658",Red
40340,Berwyn,6/1/2025,0,0,0,0,Red
41200,Argyle,6/1/2025,"2,968.40","3,259.50","2,479.80","87,774",Red
40770,Lawrence,6/1/2025,0,0,0,0,Red
40540,Wilson,6/1/2025,"5,472.80","4,948.50","3,778.60","153,616","Red, Purple"
40080,Sheridan,6/1/2025,"2,649.70","2,762.80","2,505.40","79,221",Red
41420,Addison-North Main,6/1/2025,"6,677.20","9,956","9,647","228,280",Red
41320,Belmont-North Main,6/1/2025,"7,402.30","8,072.80","8,187.60","228,677","Red, Purple, Brown"
41220,Fullerton,6/1/2025,"7,292","6,635","5,098.80","205,165","Red, Purple, Brown"
40650,North/Clybourn,6/1/2025,"3,181.40","3,224.30","2,602.80","92,721",Red
40630,Clark/Division,6/1/2025,"5,181.70","5,967.50","4,100.60","153,188",Red
41450,Chicago/State,6/1/2025,"7,730.70","7,825.50","5,668.80","221,991",Red
40330,Grand/State,6/1/2025,"6,949.40","8,964.80","6,283.40","213,214",Red
41660,Lake/State,6/1/2025,"11,284.40","11,647.80","8,217","324,649",Red
41090,Monroe/State,6/1/2025,"4,261.40","3,640.30","2,275","115,425",Red
40560,Jackson/State,6/1/2025,"4,042","3,454.80","2,268.60","110,044",Red
41490,Harrison,6/1/2025,"2,342.50","3,144.50","2,163.80","72,589",Red
41400,Roosevelt,6/1/2025,"7,322.30","8,880","6,146.60","220,021","Red, Orange, Green"
41000,Cermak-Chinatown,6/1/2025,"4,792.20","7,576.80","5,191.20","156,899",Red
40190,Sox-35th-Dan Ryan,6/1/2025,"4,052.60","4,737.80","2,914.60","118,628",Red
41230,47th-Dan Ryan,6/1/2025,"1,972.60","1,655.80","1,374.80","54,922",Red
41170,Garfield-Dan Ryan,6/1/2025,"2,212.20","1,807.30","1,419.60","60,784",Red
40910,63rd-Dan Ryan,6/1/2025,"1,803.40","1,405","1,278.40","49,884",Red
40990,69th,6/1/2025,"2,830.80","2,316.80","1,934.40","78,385",Red
40240,79th,6/1/2025,"3,878","3,265","2,735","108,174",Red
